date,product,category,quantity_sold,initial_stock,wasted_quantity,price,promotion,day_of_week,month,is_weekend,is_summer,weather_effect
2025-02-27 04:07:02.979760,fromage,dairy,57,66,9,13.249299880863923,0,3,2,0,0,-6.500937553086553
2025-02-27 04:07:02.979760,steak_boeuf,meat,46,54,8,5.71858363883403,0,3,2,0,0,-4.519361380059906
2025-02-27 04:07:02.979760,poulet_frais,meat,39,53,14,2.096161737816667,0,3,2,0,0,-11.98361546999097
2025-02-27 04:07:02.979760,saumon,fish,61,73,12,13.92604975530801,0,3,2,0,0,10.171476743793125
2025-02-27 04:07:02.979760,crevettes,fish,43,52,9,1.0611890270041713,0,3,2,0,0,1.2809888435898666
2025-02-27 04:07:02.979760,tomates,produce,41,47,6,1.2011430285674545,0,3,2,0,0,-8.168615002149581
2025-02-27 04:07:02.979760,salade,produce,75,85,10,14.616672485121622,0,3,2,0,0,17.33441339384263
2025-02-27 04:07:02.979760,carottes,produce,81,89,8,11.309836764870287,1,3,2,0,0,2.3419415149820537
2025-02-27 04:07:02.979760,pommes,produce,33,44,11,11.899776438761538,0,3,2,0,0,-6.119130526418207
2025-02-27 04:07:02.979760,bananes,produce,51,60,9,13.320877774774155,0,3,2,0,0,5.951573238847284
2025-02-26 04:07:02.979761,lait_frais,dairy,38,51,13,3.661317255633141,0,2,2,0,0,-11.781278953500545
2025-02-26 04:07:02.979761,yaourt,dairy,40,50,10,5.206235313700315,0,2,2,0,0,-8.843802153622045
2025-02-26 04:07:02.979761,fromage,dairy,77,89,12,12.64150801113095,1,2,2,0,0,-3.1556769253452215
2025-02-26 04:07:02.979761,steak_boeuf,meat,63,74,11,11.45312005972633,0,2,2,0,0,9.465485277167824
2025-02-26 04:07:02.979761,poulet_frais,meat,59,74,15,6.131864078200863,0,2,2,0,0,4.176751006519598
2025-02-26 04:07:02.979761,saumon,fish,69,73,4,14.508104391674195,0,2,2,0,0,14.809924041174929
2025-02-26 04:07:02.979761,crevettes,fish,39,47,8,3.7712969626853026,0,2,2,0,0,-11.317241885996594
2025-02-26 04:07:02.979761,tomates,produce,49,65,16,1.7388441563899453,1,2,2,0,0,-8.450385117162757
2025-02-26 04:07:02.979761,salade,produce,66,83,17,10.70493689174532,0,2,2,0,0,11.142343467426043
2025-02-26 04:07:02.979761,carottes,produce,51,66,15,2.822290314287362,0,2,2,0,0,6.770304698008064
2025-02-26 04:07:02.979761,pommes,produce,72,84,12,6.114473884307808,1,2,2,0,0,-5.236855326768945
2025-02-26 04:07:02.979761,bananes,produce,43,52,9,7.751552339848704,0,2,2,0,0,7.316723266209117
2025-02-25 04:07:02.979762,lait_frais,dairy,41,55,14,12.198160463399617,0,1,2,0,0,-1.921046806296761
2025-02-25 04:07:02.979762,yaourt,dairy,46,61,15,13.134959019619199,0,1,2,0,0,-1.4862038343145532
2025-02-25 04:07:02.979762,fromage,dairy,64,74,10,2.685106664923216,0,1,2,0,0,13.30451671562317
2025-02-25 04:07:02.979762,steak_boeuf,meat,59,72,13,10.452274007367336,0,1,2,0,0,-1.48882796020883
2025-02-25 04:07:02.979762,poulet_frais,meat,35,43,8,5.506065989458686,0,1,2,0,0,-15.920084571186502
2025-02-25 04:07:02.979762,saumon,fish,62,68,6,2.607984970692472,0,1,2,0,0,4.520053685824477
2025-02-25 04:07:02.979762,crevettes,fish,27,41,14,1.2689474630292077,0,1,2,0,0,-13.1172043291069
2025-02-25 04:07:02.979762,tomates,produce,77,88,11,7.019895560340295,1,1,2,0,0,4.918781505788882
2025-02-25 04:07:02.979762,salade,produce,52,63,11,1.2457380458163696,0,1,2,0,0,1.8587788362226634
2025-02-25 04:07:02.979762,carottes,produce,59,66,7,1.7911531729432772,0,1,2,0,0,6.36180488684036
2025-02-25 04:07:02.979762,pommes,produce,79,83,4,12.726393945080783,1,1,2,0,0,7.512777051426101
2025-02-25 04:07:02.979762,bananes,produce,52,61,9,13.814574317049304,0,1,2,0,0,2.9493473511013595
2025-02-24 04:07:02.979763,lait_frais,dairy,52,62,10,3.716025401812982,0,0,2,0,0,-4.217768643876305
2025-02-24 04:07:02.979763,yaourt,dairy,56,63,7,13.151716814156465,0,0,2,0,0,-1.346440918247952
2025-02-24 04:07:02.979763,fromage,dairy,54,59,5,1.9358610774474647,0,0,2,0,0,4.802292619057029
2025-02-24 04:07:02.979763,steak_boeuf,meat,87,98,11,7.959831248778979,1,0,2,0,0,7.158646295711471
2025-02-24 04:07:02.979763,poulet_frais,meat,58,70,12,4.063042441306168,0,0,2,0,0,0.31368416099708474
2025-02-24 04:07:02.979763,saumon,fish,56,69,13,5.783436559317962,0,0,2,0,0,0.6353795515681699
2025-02-24 04:07:02.979763,crevettes,fish,43,52,9,9.464746810831553,0,0,2,0,0,1.6395148089481062
2025-02-24 04:07:02.979763,tomates,produce,58,73,15,7.5275847594089305,0,0,2,0,0,4.104602219020778
2025-02-24 04:07:02.979763,salade,produce,64,72,8,14.477129963183984,0,0,2,0,0,8.816964269577422
2025-02-24 04:07:02.979763,carottes,produce,78,90,12,6.304341971627375,1,0,2,0,0,5.662707080586883
2025-02-24 04:07:02.979763,pommes,produce,59,68,9,11.531610970633565,0,0,2,0,0,9.072346600576203
2025-02-24 04:07:02.979763,bananes,produce,57,66,9,1.6573565492536209,0,0,2,0,0,-3.859331265155641
2025-02-23 04:07:02.979764,lait_frais,dairy,70,80,10,5.641387674440957,0,6,2,1,0,-0.5842231051986135
2025-02-23 04:07:02.979764,yaourt,dairy,38,48,10,13.734930912293184,0,6,2,1,0,-18.415656164845604
2025-02-23 04:07:02.979764,fromage,dairy,73,83,10,10.205768261666744,0,6,2,1,0,4.9325417619303185
2025-02-23 04:07:02.979764,steak_boeuf,meat,58,66,8,8.72907374793747,0,6,2,1,0,-0.2890152349786095
2025-02-23 04:07:02.979764,poulet_frais,meat,57,68,11,3.7399374007049513,0,6,2,1,0,-2.8509551582833836
2025-02-23 04:07:02.979764,saumon,fish,77,90,13,6.108146530485758,1,6,2,1,0,-4.725008930849044
2025-02-23 04:07:02.979764,crevettes,fish,60,73,13,7.922050811605836,0,6,2,1,0,-21.767797009718485
2025-02-23 04:07:02.979764,tomates,produce,72,82,10,1.309312459466848,0,6,2,1,0,3.94111930370858
2025-02-23 04:07:02.979764,salade,produce,66,76,10,6.864225173734934,0,6,2,1,0,4.249196023936837
2025-02-23 04:07:02.979764,carottes,produce,85,95,10,13.977629991084754,0,6,2,1,0,16.766508027613597
2025-02-23 04:07:02.979764,pommes,produce,55,69,14,2.451367896751315,0,6,2,1,0,-13.84596624727349
2025-02-23 04:07:02.979764,bananes,produce,75,82,7,1.4419449497383385,0,6,2,1,0,19.396914427283843
2025-02-22 04:07:02.979765,lait_frais,dairy,88,105,17,12.135296358625034,1,5,2,1,0,1.9937992065400771
2025-02-22 04:07:02.979765,yaourt,dairy,53,61,8,10.255172741763966,0,5,2,1,0,-8.456284879894042
2025-02-22 04:07:02.979765,fromage,dairy,58,67,9,7.8401360296506315,0,5,2,1,0,-11.783461248068456
2025-02-22 04:07:02.979765,steak_boeuf,meat,52,60,8,12.961885731339525,0,5,2,1,0,-10.960120478710536
2025-02-22 04:07:02.979765,poulet_frais,meat,63,71,8,13.54515584885629,0,5,2,1,0,0.467201202649723
2025-02-22 04:07:02.979765,saumon,fish,49,60,11,13.970596863835212,0,5,2,1,0,-6.995692785784219
2025-02-22 04:07:02.979765,crevettes,fish,51,63,12,2.3678415475640753,0,5,2,1,0,-13.348268175884932
2025-02-22 04:07:02.979765,tomates,produce,62,68,6,8.94552314549586,0,5,2,1,0,-1.240772261030396
2025-02-22 04:07:02.979765,salade,produce,74,88,14,11.289937003701903,0,5,2,1,0,-2.0244317418333573
2025-02-22 04:07:02.979765,carottes,produce,40,45,5,4.016215819565048,0,5,2,1,0,-11.275042470864962
2025-02-22 04:07:02.979765,pommes,produce,84,91,7,12.153217233897726,0,5,2,1,0,10.310427387826612
2025-02-22 04:07:02.979765,bananes,produce,100,109,9,13.984457923407975,1,5,2,1,0,13.18607828178045
2025-02-21 04:07:02.979766,lait_frais,dairy,58,66,8,13.638514209637089,0,4,2,0,0,3.5855445988982093
2025-02-21 04:07:02.979766,yaourt,dairy,45,59,14,10.629930590590153,0,4,2,0,0,-4.084995181562064
2025-02-21 04:07:02.979766,fromage,dairy,47,61,14,12.430443548059685,0,4,2,0,0,-8.860393883859075
2025-02-21 04:07:02.979766,steak_boeuf,meat,55,65,10,10.305231789547381,0,4,2,0,0,-0.2238465649681007
2025-02-21 04:07:02.979766,poulet_frais,meat,58,70,12,14.796744508002424,0,4,2,0,0,7.939351209105096
2025-02-21 04:07:02.979766,saumon,fish,39,50,11,14.528349924493778,0,4,2,0,0,2.1359657456431607
2025-02-21 04:07:02.979766,crevettes,fish,51,66,15,4.4451004693310345,0,4,2,0,0,2.455281720561682
2025-02-21 04:07:02.979766,tomates,produce,71,80,9,9.453441065555804,0,4,2,0,0,5.58558153281572
2025-02-21 04:07:02.979766,salade,produce,79,88,9,5.872545207901545,0,4,2,0,0,17.578268995019506
2025-02-21 04:07:02.979766,carottes,produce,38,50,12,6.2462481883437,0,4,2,0,0,-5.703967395967432
2025-02-21 04:07:02.979766,pommes,produce,70,80,10,13.697244044081295,0,4,2,0,0,14.492924284038262
2025-02-21 04:07:02.979766,bananes,produce,69,81,12,1.5248032597547636,1,4,2,0,0,-1.1317064829006354
2025-02-20 04:07:02.979767,lait_frais,dairy,64,72,8,6.866439839177785,1,3,2,0,0,-2.88030739439221
2025-02-20 04:07:02.979767,yaourt,dairy,63,68,5,8.403124565252483,0,3,2,0,0,13.83057398581605
2025-02-20 04:07:02.979767,fromage,dairy,36,42,6,9.19171255080016,0,3,2,0,0,1.1704103558126315
2025-02-20 04:07:02.979767,steak_boeuf,meat,57,66,9,3.012377584276069,0,3,2,0,0,2.438269266167647
2025-02-20 04:07:02.979767,poulet_frais,meat,35,50,15,3.9416476072530204,0,3,2,0,0,-6.172990697580455
2025-02-20 04:07:02.979767,saumon,fish,54,63,9,10.606681006784429,0,3,2,0,0,6.985754808620198
2025-02-20 04:07:02.979767,crevettes,fish,79,85,6,13.044946865051738,1,3,2,0,0,4.625479227977497
2025-02-20 04:07:02.979767,tomates,produce,66,74,8,7.248676360088932,1,3,2,0,0,3.7706090962839984
2025-02-20 04:07:02.979767,salade,produce,60,68,8,9.736818198882881,0,3,2,0,0,2.5555969898680324
2025-02-20 04:07:02.979767,carottes,produce,57,67,10,12.04968195787799,0,3,2,0,0,8.572915041230154
2025-02-20 04:07:02.979767,pommes,produce,50,61,11,5.382951850375936,0,3,2,0,0,2.7747924133746595
2025-02-20 04:07:02.979767,bananes,produce,51,60,9,8.310991514788144,0,3,2,0,0,10.374666695650433
2025-02-19 04:07:02.979768,lait_frais,dairy,59,64,5,14.471663311930588,0,2,2,0,0,6.287305482596372
2025-02-19 04:07:02.979768,yaourt,dairy,68,73,5,6.259810841909171,1,2,2,0,0,-1.8759700009161193
2025-02-19 04:07:02.979768,fromage,dairy,41,56,15,5.17164373285302,0,2,2,0,0,-5.488538596322529
2025-02-19 04:07:02.979768,steak_boeuf,meat,57,65,8,9.420901341649179,1,2,2,0,0,-4.864926155454853
2025-02-19 04:07:02.979768,poulet_frais,meat,90,99,9,9.013801291621961,1,2,2,0,0,14.166613082979563
2025-02-19 04:07:02.979768,saumon,fish,58,64,6,8.30682218955246,0,2,2,0,0,8.5093692777578
2025-02-19 04:07:02.979768,crevettes,fish,45,55,10,1.7528517912820205,0,2,2,0,0,1.2476386287738532
2025-02-19 04:07:02.979768,tomates,produce,43,53,10,11.384632676473494,0,2,2,0,0,-12.026910288948676
2025-02-19 04:07:02.979768,salade,produce,65,77,12,3.589995765027712,1,2,2,0,0,-14.216690480590323
2025-02-19 04:07:02.979768,carottes,produce,24,35,11,6.42301885591145,0,2,2,0,0,-19.707212818455698
2025-02-19 04:07:02.979768,pommes,produce,47,55,8,8.319283295412388,0,2,2,0,0,-5.198252221735389
2025-02-19 04:07:02.979768,bananes,produce,51,67,16,11.358721962244362,0,2,2,0,0,1.8844008042075686
2025-02-18 04:07:02.979769,lait_frais,dairy,45,54,9,2.6436568730903987,0,1,2,0,0,1.5384766021664131
2025-02-18 04:07:02.979769,yaourt,dairy,42,57,15,9.900351005422621,0,1,2,0,0,-5.220719044983598
2025-02-18 04:07:02.979769,fromage,dairy,71,76,5,12.495989776581514,1,1,2,0,0,-5.791861411469302
2025-02-18 04:07:02.979769,steak_boeuf,meat,87,99,12,1.6721661185286976,1,1,2,0,0,8.22842073216358
2025-02-18 04:07:02.979769,poulet_frais,meat,78,89,11,1.2131146008808713,1,1,2,0,0,2.6386602090294526
2025-02-18 04:07:02.979769,saumon,fish,50,63,13,2.7432165636706856,0,1,2,0,0,-3.946797086605034
2025-02-18 04:07:02.979769,crevettes,fish,90,101,11,14.95959087617835,1,1,2,0,0,6.373330412721927
2025-02-18 04:07:02.979769,tomates,produce,55,64,9,7.7549912481204455,0,1,2,0,0,1.6954041021828616
2025-02-18 04:07:02.979769,salade,produce,54,68,14,2.783264455389914,0,1,2,0,0,-3.2883082658724
2025-02-18 04:07:02.979769,carottes,produce,50,62,12,12.856927853537133,0,1,2,0,0,10.347991305262363
2025-02-18 04:07:02.979769,pommes,produce,62,70,8,1.4942315631969751,0,1,2,0,0,17.51409073748911
2025-02-18 04:07:02.979769,bananes,produce,48,55,7,7.089599261643809,0,1,2,0,0,-0.8467089749966419
2025-02-17 04:07:02.979770,lait_frais,dairy,56,67,11,8.910722208065646,0,0,2,0,0,3.929073590143916
2025-02-17 04:07:02.979770,yaourt,dairy,51,57,6,11.78768572970995,0,0,2,0,0,-0.24171426358208628
2025-02-17 04:07:02.979770,fromage,dairy,47,58,11,1.3212780121592256,0,0,2,0,0,-13.815490588794383
2025-02-17 04:07:02.979770,steak_boeuf,meat,24,37,13,13.844513157767253,0,0,2,0,0,-16.11717065618854
2025-02-17 04:07:02.979770,poulet_frais,meat,55,63,8,11.911502759419104,0,0,2,0,0,-4.9126302766132195
2025-02-17 04:07:02.979770,saumon,fish,64,74,10,2.3182933239396175,0,0,2,0,0,2.9952041941616048
2025-02-17 04:07:02.979770,crevettes,fish,91,104,13,4.458933035938924,1,0,2,0,0,11.031739387936398
2025-02-17 04:07:02.979770,tomates,produce,58,67,9,14.557751041676118,0,0,2,0,0,-0.32018804487070807
2025-02-17 04:07:02.979770,salade,produce,51,61,10,3.2870963066127468,1,0,2,0,0,-11.992824219641323
2025-02-17 04:07:02.979770,carottes,produce,77,88,11,1.6546401933563273,1,0,2,0,0,7.495825713736299
2025-02-17 04:07:02.979770,pommes,produce,40,50,10,8.371371464452455,0,0,2,0,0,-10.414312698645425
2025-02-17 04:07:02.979770,bananes,produce,68,79,11,8.213914737569196,1,0,2,0,0,-8.12469832292334
2025-02-16 04:07:02.979771,lait_frais,dairy,83,91,8,8.22822549226761,0,6,2,1,0,15.489179534182032
2025-02-16 04:07:02.979771,yaourt,dairy,75,84,9,11.337490314005999,0,6,2,1,0,14.861592370185319
2025-02-16 04:07:02.979771,fromage,dairy,101,113,12,6.879375938068999,1,6,2,1,0,5.438066538881178
2025-02-16 04:07:02.979771,steak_boeuf,meat,54,65,11,14.131839388108787,0,6,2,1,0,-8.9961865754579
2025-02-16 04:07:02.979771,poulet_frais,meat,81,99,18,10.073548229073607,1,6,2,1,0,-5.444010195789126
2025-02-16 04:07:02.979771,saumon,fish,96,107,11,5.371998062449573,1,6,2,1,0,10.478490568897502
2025-02-16 04:07:02.979771,crevettes,fish,49,58,9,1.5157014394462462,0,6,2,1,0,-9.977562791069342
2025-02-16 04:07:02.979771,tomates,produce,94,109,15,5.0621508894396445,1,6,2,1,0,5.6702183290322665
2025-02-16 04:07:02.979771,salade,produce,110,118,8,2.533512469683198,1,6,2,1,0,16.88311811452882
2025-02-16 04:07:02.979771,carottes,produce,55,68,13,5.267383884602097,0,6,2,1,0,-6.0596298394751
2025-02-16 04:07:02.979771,pommes,produce,74,87,13,11.812508633169124,0,6,2,1,0,10.471766550029969
2025-02-16 04:07:02.979771,bananes,produce,63,72,9,2.021758006233312,0,6,2,1,0,-0.5608572627867427
2025-02-15 04:07:02.979772,lait_frais,dairy,80,91,11,11.310154989585765,0,5,2,1,0,12.199431992328314
2025-02-15 04:07:02.979772,yaourt,dairy,88,95,7,12.932869213336932,1,5,2,1,0,7.203574983935084
2025-02-15 04:07:02.979772,fromage,dairy,67,76,9,8.02017045998174,0,5,2,1,0,-11.258708271451244
2025-02-15 04:07:02.979772,steak_boeuf,meat,88,99,11,7.392805848115982,0,5,2,1,0,16.07404549823429
2025-02-15 04:07:02.979772,poulet_frais,meat,75,88,13,1.3791711675949083,0,5,2,1,0,3.4413370482806545
2025-02-15 04:07:02.979772,saumon,fish,59,71,12,5.505156720226523,0,5,2,1,0,6.235995270520133
2025-02-15 04:07:02.979772,crevettes,fish,79,92,13,11.876234771063503,0,5,2,1,0,18.53834157502221
2025-02-15 04:07:02.979772,tomates,produce,38,47,9,14.710199963843674,0,5,2,1,0,-27.56462797090711
2025-02-15 04:07:02.979772,salade,produce,79,92,13,9.53757401619444,1,5,2,1,0,-5.739346330742002
2025-02-15 04:07:02.979772,carottes,produce,60,67,7,10.955555876708043,0,5,2,1,0,0.09290068306694577
2025-02-15 04:07:02.979772,pommes,produce,75,81,6,4.7248706645489476,1,5,2,1,0,-15.941826797254006
2025-02-15 04:07:02.979772,bananes,produce,62,67,5,8.06461154139247,0,5,2,1,0,0.3026867110861907
2025-02-14 04:07:02.979773,lait_frais,dairy,69,85,16,6.589855376218081,1,4,2,0,0,-3.854009764969582
2025-02-14 04:07:02.979773,yaourt,dairy,56,61,5,8.728059918394447,0,4,2,0,0,1.6704310416914414
2025-02-14 04:07:02.979773,fromage,dairy,35,45,10,12.965564913300158,0,4,2,0,0,-7.550339959104986
2025-02-14 04:07:02.979773,steak_boeuf,meat,73,81,8,7.396586992802868,0,4,2,0,0,18.966040685739284
2025-02-14 04:07:02.979773,poulet_frais,meat,50,64,14,5.855231077032053,0,4,2,0,0,-4.057365016322517
2025-02-14 04:07:02.979773,saumon,fish,49,59,10,4.910634259424768,0,4,2,0,0,4.994146079390694
2025-02-14 04:07:02.979773,crevettes,fish,48,63,15,3.7588894766204266,0,4,2,0,0,-5.539346838422423
2025-02-14 04:07:02.979773,tomates,produce,49,63,14,13.536091410585485,0,4,2,0,0,7.293697951297507
2025-02-14 04:07:02.979773,salade,produce,50,59,9,6.131713134332263,0,4,2,0,0,2.017851073709533
2025-02-14 04:07:02.979773,carottes,produce,39,49,10,13.778172765237567,0,4,2,0,0,-3.97740284245532
2025-02-14 04:07:02.979773,pommes,produce,26,35,9,9.09427080839249,0,4,2,0,0,-8.16023071946203
2025-02-14 04:07:02.979773,bananes,produce,42,55,13,2.197495030192468,0,4,2,0,0,-8.49139646512992
2025-02-13 04:07:02.979774,lait_frais,dairy,33,40,7,1.385955371701839,0,3,2,0,0,-12.09965028667176
2025-02-13 04:07:02.979774,yaourt,dairy,49,63,14,2.385199508707328,0,3,2,0,0,-1.147888216345503
2025-02-13 04:07:02.979774,fromage,dairy,47,54,7,5.607615780527581,1,3,2,0,0,-25.280045890204903
2025-02-13 04:07:02.979774,steak_boeuf,meat,69,81,12,14.759235555870266,1,3,2,0,0,-8.341940938737828
2025-02-13 04:07:02.979774,poulet_frais,meat,42,51,9,6.028384916377059,0,3,2,0,0,-22.393226665642253
2025-02-13 04:07:02.979774,saumon,fish,65,77,12,2.435673762945052,0,3,2,0,0,15.443334869712347
2025-02-13 04:07:02.979774,crevettes,fish,34,51,17,13.973091712903974,0,3,2,0,0,-10.31826550728435
2025-02-13 04:07:02.979774,tomates,produce,47,55,8,13.675505261006075,0,3,2,0,0,-8.892521624709179
2025-02-13 04:07:02.979774,salade,produce,42,55,13,10.592950448738568,0,3,2,0,0,-6.700905738180335
2025-02-13 04:07:02.979774,carottes,produce,71,79,8,12.15158892441504,0,3,2,0,0,9.120236709883057
2025-02-13 04:07:02.979774,pommes,produce,48,59,11,3.0086598578790062,0,3,2,0,0,-0.6068543320192064
2025-02-13 04:07:02.979774,bananes,produce,40,52,12,11.480200173965237,0,3,2,0,0,-9.086522819154585
2025-02-12 04:07:02.979775,lait_frais,dairy,60,69,9,10.20914771036049,0,2,2,0,0,8.248840377287843
2025-02-12 04:07:02.979775,yaourt,dairy,30,37,7,2.3765313392874936,0,2,2,0,0,-8.730525596772274
2025-02-12 04:07:02.979775,fromage,dairy,69,76,7,8.815634837480392,1,2,2,0,0,-3.19512449919035
2025-02-12 04:07:02.979775,steak_boeuf,meat,60,71,11,11.850350778812908,0,2,2,0,0,5.1486117993516
2025-02-12 04:07:02.979775,poulet_frais,meat,56,62,6,5.242654476460212,0,2,2,0,0,3.6417006314241074
2025-02-12 04:07:02.979775,saumon,fish,30,41,11,2.7859596610160384,0,2,2,0,0,-9.99186902961658
2025-02-12 04:07:02.979775,crevettes,fish,60,71,11,10.73427948643215,0,2,2,0,0,11.912351951807418
2025-02-12 04:07:02.979775,tomates,produce,64,77,13,2.105367577041955,0,2,2,0,0,10.708575979124822
2025-02-12 04:07:02.979775,salade,produce,50,58,8,4.365235356440527,0,2,2,0,0,-4.296761270745949
2025-02-12 04:07:02.979775,carottes,produce,57,68,11,10.230080619034997,0,2,2,0,0,3.1537289612739006
2025-02-12 04:07:02.979775,pommes,produce,51,55,4,5.722449564135437,0,2,2,0,0,7.495550374451283
2025-02-12 04:07:02.979775,bananes,produce,53,69,16,11.130094962976091,0,2,2,0,0,-2.7411147538072145
2025-02-11 04:07:02.979776,lait_frais,dairy,30,40,10,7.9630948830340476,0,1,2,0,0,-6.715106053010765
2025-02-11 04:07:02.979776,yaourt,dairy,54,70,16,13.339473980916557,1,1,2,0,0,-18.414947093364585
2025-02-11 04:07:02.979776,fromage,dairy,38,49,11,9.922390815339858,0,1,2,0,0,-2.318779750612326
2025-02-11 04:07:02.979776,steak_boeuf,meat,37,44,7,12.86389242677318,0,1,2,0,0,-9.600105221878282
2025-02-11 04:07:02.979776,poulet_frais,meat,34,44,10,4.978948216866888,0,1,2,0,0,-13.205962897466003
2025-02-11 04:07:02.979776,saumon,fish,48,66,18,12.023353955821278,0,1,2,0,0,12.92408930468729
2025-02-11 04:07:02.979776,crevettes,fish,37,46,9,12.810537607924184,0,1,2,0,0,4.576716111935861
2025-02-11 04:07:02.979776,tomates,produce,47,55,8,11.685890388977679,0,1,2,0,0,11.651571238945218
2025-02-11 04:07:02.979776,salade,produce,56,60,4,12.478276765565093,0,1,2,0,0,1.3152273007815656
2025-02-11 04:07:02.979776,carottes,produce,38,43,5,2.1704319343417966,0,1,2,0,0,-1.753796843209806
2025-02-11 04:07:02.979776,pommes,produce,42,52,10,2.3251613255109485,0,1,2,0,0,-13.480342515450294
2025-02-11 04:07:02.979776,bananes,produce,46,56,10,12.070875320016107,0,1,2,0,0,0.9922962338107293
2025-02-10 04:07:02.979777,lait_frais,dairy,38,49,11,2.750997352307967,0,0,2,0,0,-3.3219771614193334
2025-02-10 04:07:02.979777,yaourt,dairy,59,71,12,2.990006387325452,0,0,2,0,0,14.262342580797647
2025-02-10 04:07:02.979777,fromage,dairy,41,53,12,9.039733654412574,0,0,2,0,0,-2.761320864811651
2025-02-10 04:07:02.979777,steak_boeuf,meat,59,73,14,5.526523393374484,0,0,2,0,0,-10.88627720673625
2025-02-10 04:07:02.979777,poulet_frais,meat,55,62,7,10.641648113036345,0,0,2,0,0,6.893825429756253
2025-02-10 04:07:02.979777,saumon,fish,59,70,11,2.718987173668111,1,0,2,0,0,-1.5935857475646429
2025-02-10 04:07:02.979777,crevettes,fish,61,67,6,1.8654197138223554,0,0,2,0,0,11.501286783936322
2025-02-10 04:07:02.979777,tomates,produce,45,54,9,11.708453400556014,0,0,2,0,0,-14.60285906058812
2025-02-10 04:07:02.979777,salade,produce,75,86,11,12.049074279986323,0,0,2,0,0,25.893897173890487
2025-02-10 04:07:02.979777,carottes,produce,67,72,5,6.768689162451404,0,0,2,0,0,1.4468613052503645
2025-02-10 04:07:02.979777,pommes,produce,67,79,12,7.439696389157722,0,0,2,0,0,9.258046415960592
2025-02-10 04:07:02.979777,bananes,produce,53,59,6,10.184113518592852,0,0,2,0,0,-0.8191229572560826
2025-02-09 04:07:02.979779,lait_frais,dairy,87,98,11,10.014085290146022,1,6,2,1,0,-2.8770705554947655
2025-02-09 04:07:02.979779,yaourt,dairy,67,74,7,5.904506209487113,0,6,2,1,0,-3.837529809130093
2025-02-09 04:07:02.979779,fromage,dairy,82,89,7,3.703011833154238,1,6,2,1,0,8.22156432657163
2025-02-09 04:07:02.979779,steak_boeuf,meat,60,75,15,6.505104623259307,0,6,2,1,0,2.672106551450557
2025-02-09 04:07:02.979779,poulet_frais,meat,67,78,11,7.298105735059876,0,6,2,1,0,2.108723585105148
2025-02-09 04:07:02.979779,saumon,fish,76,90,14,7.73214442090716,0,6,2,1,0,10.458029156995154
2025-02-09 04:07:02.979779,crevettes,fish,80,96,16,13.571304807348625,1,6,2,1,0,-1.7059266479006883
2025-02-09 04:07:02.979779,tomates,produce,61,69,8,11.898675607627316,0,6,2,1,0,4.0741803465197535
2025-02-09 04:07:02.979779,salade,produce,61,71,10,6.821759740027964,0,6,2,1,0,-11.61244452480358
2025-02-09 04:07:02.979779,carottes,produce,67,78,11,1.2917155676691332,0,6,2,1,0,10.77359809862273
2025-02-09 04:07:02.979779,pommes,produce,43,50,7,4.149981478245996,0,6,2,1,0,-7.010635309791871
2025-02-09 04:07:02.979779,bananes,produce,66,71,5,7.679080401828989,0,6,2,1,0,4.8688595030057185
2025-02-08 04:07:02.979780,lait_frais,dairy,88,103,15,10.504367136450234,0,5,2,1,0,9.437687847993221
2025-02-08 04:07:02.979780,yaourt,dairy,65,73,8,6.236072791226049,0,5,2,1,0,9.245778658628506
2025-02-08 04:07:02.979780,fromage,dairy,49,56,7,14.095172991666207,0,5,2,1,0,-18.316512287136263
2025-02-08 04:07:02.979780,steak_boeuf,meat,54,61,7,6.180868880179657,0,5,2,1,0,-9.01103286984357
2025-02-08 04:07:02.979780,poulet_frais,meat,89,102,13,6.747407595254024,0,5,2,1,0,17.553110706333047
2025-02-08 04:07:02.979780,saumon,fish,64,73,9,13.313302296205224,0,5,2,1,0,-3.3105216875035772
2025-02-08 04:07:02.979780,crevettes,fish,82,87,5,3.528911713265455,1,5,2,1,0,3.83655023866789
2025-02-08 04:07:02.979780,tomates,produce,61,68,7,13.224577288008852,0,5,2,1,0,-8.781363180854068
2025-02-08 04:07:02.979780,salade,produce,78,82,4,11.445208519502785,0,5,2,1,0,13.789112430016825
2025-02-08 04:07:02.979780,carottes,produce,69,80,11,7.542373294170952,0,5,2,1,0,2.9378668827472265
2025-02-08 04:07:02.979780,pommes,produce,75,85,10,1.0417218309526333,0,5,2,1,0,-4.070318269460593
2025-02-08 04:07:02.979780,bananes,produce,65,73,8,14.562724553954705,0,5,2,1,0,6.072550177549216
2025-02-07 04:07:02.979781,lait_frais,dairy,75,87,12,2.963952320395477,0,4,2,0,0,21.719932094942912
2025-02-07 04:07:02.979781,yaourt,dairy,50,58,8,6.742096078440957,0,4,2,0,0,-3.5370504225558226
2025-02-07 04:07:02.979781,fromage,dairy,58,70,12,6.854838980798137,1,4,2,0,0,-2.4132138793785316
2025-02-07 04:07:02.979781,steak_boeuf,meat,45,62,17,12.48871155996415,0,4,2,0,0,-2.8897725826615837
2025-02-07 04:07:02.979781,poulet_frais,meat,72,78,6,4.264868833103301,1,4,2,0,0,1.051599818512121
2025-02-07 04:07:02.979781,saumon,fish,39,50,11,5.012617818296187,0,4,2,0,0,-6.326482514400192
